loss,R1,MRR,P,epoch,step
0.2738761305809021,0.027424493477609002,0.014208513469669488,0.3925925925925926,0,9
0.2622604966163635,0.039289655358075944,0.020679608661378884,0.3925925925925926,1,19
0.24333642423152924,0.04724195647608925,0.025047254832289183,0.4148148148148148,2,29
0.22838950157165527,0.04173320153256405,0.021931802354474006,0.42962962962962964,3,39
0.22367504239082336,0.0582317809234475,0.03113896878523908,0.44814814814814813,4,49
0.2253231555223465,0.057979561635083623,0.031147278610411354,0.4185185185185185,5,59
0.21997946500778198,0.05186243172227611,0.02741939351415513,0.4777777777777778,6,69
0.21794798970222473,0.05029634218364036,0.026545407374912573,0.4777777777777778,7,79
0.2150776982307434,0.05715431510510052,0.030282676228596365,0.5074074074074074,8,89
